                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8637,                 3.7576,                  1.742,                0.00435,                0.98551,                0.04713,                0.01533,                 1.9363,                 3.7993,                 2.1435,                  5e-05,                  5e-05,                  5e-05
                      2,                 1.5701,                 3.5021,                 1.5802,                0.00464,                      1,                0.15955,                0.06202,                 1.5905,                 3.6022,                 1.7901,             5.6812e-05,             5.6812e-05,             5.6812e-05
